Name,Rating,Pricing,Location,Cuisine,n_reviews,image_url,reviews
American Brass,3,$$$,'City,Seafood,319,https://s3-media1.fl.yelpcdn.com/bphoto/XhSapuxRLGbuwHe27QUxhg/o.jpg,great experience American Brass They go beyond birthday food delish friend try Restaurant Week dinner disappoint Servers extremely friendly give great drink Pro Jose waiter By far best waiter I ever Courteous attentive professional know menu establishment inside
Ho Foods,3,$$,'New York,Taiwanese,402,https://s3-media1.fl.yelpcdn.com/bphoto/xUGvHIWUpzord4csQuxqhA/o.jpg,star I LOVE Taiwanese breakfast street food This little joint hit spot Made NY trip WORTH IT Green Onion Pancakes dinner work Their menu quite order Beef Noodle Soup wide noodle know I lunch weekday The restaurant tuck away side street There handful indoor table outdoors From
Zanmi,4,$$,'Brooklyn,Haitian,290,https://s3-media2.fl.yelpcdn.com/bphoto/VDexo4Il9rYfsZ9RjPNf3Q/o.jpg,dinner almost closing time seat right away menu bring u water request take order main meal J Loved meal Zanmi although I admit I real experience Haitian food fact first overall Another great dine Dined son time around Reservations make via Seated download app use code enter warmly O
Pies-n-Thighs,5,$$,'Brooklyn,Southern,3163,https://s3-media4.fl.yelpcdn.com/bphoto/N9diUzihPiuCXe1sngxq_Q/o.jpg,Food Dessert Host Amazing I Had catfish grit Fired pickle Small place cozy BEST SOUTHERN FOOD NYC I search good southern restaurant month place fantastic The chicken perfectly bread chicken first time fabulous Since chicken season fry perfection I try catfish time And I
Samurai Mama,3,$$,'Brooklyn,Japanese,652,https://s3-media1.fl.yelpcdn.com/bphoto/iU4mCy9pszj-Kx3WzcAXQw/o.jpg,Sukiyaki Udon Amazing taste udon Large portion Unique restaurant aesthetic Kind quick service Small I put Samurai Mama list place I want try Williamsburg actually think get chance try To honest New York small restaurant They promote community dining nice since I never experience They
The Rag Trader & Bo Peep Cocktail and Highball Store,4,$$,'New York,Bars,758,https://s3-media4.fl.yelpcdn.com/bphoto/i8TwHAYZBxv950tCkhtjjw/o.jpg,review Bo Peep Rag Trader Skip Rag Trader cost food fantastic Bo Peep Little Sheep I come twice separate special event It quite busy time I go service fine first time go Had good time First I start weird thing tajin cocktail broccolini NOT broccoli calamari serve A
Niche,4,$$,'New York,Japanese,106,https://s3-media2.fl.yelpcdn.com/bphoto/PmjZsybg5Lc8NHDdXFFwWQ/o.jpg,Amazing food I love pullled Chashu Tsukemen pork ramen Their chef actively create new dish mine couple week old One unique delicious ramen experience I ever Niche simply delicious They incredibly innovative menu feature uni temporarily close right food atmosphere small yuzu dashi vongole mazemen delicious nothing special tbh sauce
Little Collins,5,$$,'New York,Coffee & Tea,1084,https://s3-media1.fl.yelpcdn.com/bphoto/JIaDv0kxB4z8bIjItcGMHA/o.jpg,worth long wait This Australian cafe best coffee I NYC trip It get super busy prepare wait The menu I walk every morning go work always crowd Finally chance check today underwhelmed The price high My friend say one coffee shop I visit Little Collins pop morning I disappointed I order
The Warren,5,$$,'New York,Gastropubs,282,https://s3-media1.fl.yelpcdn.com/bphoto/qJGtQFPKUJ3ZgBcBGBqcgw/o.jpg,place legit I stop work bite drink I end eat I expect dish super Q spot many area improvement Main din seat VERY close together make uncomfortable dining experience two nowhere place Food drink amaze incredible Love Camilla every Sarah establishment Autumn great
The Spaniard,4,$$,'New York,American (New),351,https://s3-media2.fl.yelpcdn.com/bphoto/C7TTSwl8qtsN3YJbKvAS9A/o.jpg,bar West Village great service good drink especially espresso martini fun recently hold small party The I idea place get high review seat back NO ONE plenty space elsewhere The seating I come brunch friend I love ambiance food great Plus I happy see plenty
Cafe Volkan,5,,'Brooklyn,Coffee & Tea,45,https://s3-media4.fl.yelpcdn.com/bphoto/VsftIRdJ5TctLWnHnqZnVg/o.jpg,Cafe Volkan cute neighborhood cafe My friend I stop lunch barre class try avocado Y Volkan cute little neighborhood cafe Boerum Hill I order oz ice almond milk latte solid They indoor It small place inside outside seat We welcome wonderful aroma delicious food fresh coffee The staff
Le Botaniste,3,$$,'New York,Vegetarian,228,https://s3-media3.fl.yelpcdn.com/bphoto/O2Dipl1f1UXZHpgxJGfVFA/o.jpg,Botaniste excellent choice look delicious vegan gluten free option Their menu inspire food travel Foodie Y favorite takeout NYC Bold statement yes true vegan tend try eat many plant I unfortunate I hear great thing Maybe I order I impressed I get Magic Miso bowl tofu tough I could even cut
Maman,5,$$,'New York,Cafes,741,https://s3-media3.fl.yelpcdn.com/bphoto/nUj5B96Xh73Y2aGmuvDr6Q/o.jpg,Rebecca nice awesome service And cooky best town hear many good thing chocolate chip cookie I come try love cookie I believe macadamia I love discover new location invite work crew stop head work five enjoy every dish
ÇKA KA QËLLU,2,,'New York,Modern European,93,https://s3-media4.fl.yelpcdn.com/bphoto/EcBqkVCbjxK9yodz211omA/o.jpg,restaurant one wan na try never Albanian food NYC want authentic experience place I This place fun It rare come upon unique restaurant serve Albanian food rustic vibe I never try cuisine J space nice server friendly food sausage dip runny tiny tiny piece sausage
Imani,4,$$,'Brooklyn,Caribbean,806,https://s3-media1.fl.yelpcdn.com/bphoto/JQdA6MpApkDf0Fn97Eo4EA/o.jpg,We actually come Sunday night right head The Read Live The service great start get food come My best friend come town want try try I tell detail decor dark moody Just I like Sunday night large group The service great server give u recommendation get I get Chicken yard
Tuk Tuk,4,$$,'Long Island City,Thai,763,https://s3-media1.fl.yelpcdn.com/bphoto/8Q8ojT6I_SyUYLTGSoFdyg/o.jpg,food friendly staff nice vibe local Thai place It one spot frequent also hold annual Xmas party wall decorate great artwork The place spacious lot seat The thai ice tea great bold flavor bit I like Pad See Ew crispy duck The duck really like panang curry chicken first time I saw curry
Steak Frites Bistro,5,$$$,'New York,Steakhouses,59,https://s3-media4.fl.yelpcdn.com/bphoto/EiqUM4vuqD6ZMpPUDU3X3Q/o.jpg,bar quick dinner return work Sebastian great attentive Food delicious come decent time Was experience food service great steak escargot full soufflé look really good A chance try spot great experience Was busy Monday night Inside nice extremely cozy Staff top
La Cantine,4,$$,'Brooklyn,Breakfast & Brunch,53,https://s3-media1.fl.yelpcdn.com/bphoto/2DBAjoma8B-kbzeDCXm5Vg/o.jpg,A friend recommend La Cantine u quite time finally make Both coffee food Atmosphere inside cute We B spot cute great outside seating Parisian qualm though lack price label go little French style cafe near Jefferson L train Coffees pretty good espresso milk drink aware whole
Cafe Spaghetti,5,,'Brooklyn,Italian,72,https://s3-media2.fl.yelpcdn.com/bphoto/TbR1A1PeohcFybsGSxrOqw/o.jpg,I learn restaurant visit friend town insist come restaurant locate outer reach There lot hype great write ups place get ca walk parking huge issue extremely I rave enough AMAZING meal service ambiance def delicious food I make
Mekelburg's,5,$$,'Brooklyn,Bars,109,https://s3-media2.fl.yelpcdn.com/bphoto/kuIDpvmZul5zaCrGzuPJww/o.jpg,I want try Mek year Ever since bump owner Daniel online I rarely get Brooklyn I NYC When local friend B This good spot stop quick bite beer They table service pretty quick easy order bar They catch rain waterfront decide wait The vibe casual cool menu split wing
Katsu-Hama,2,$$,'New York,Japanese,1566,https://s3-media2.fl.yelpcdn.com/bphoto/6tSHNHcabJQO4cEvyU_hDw/o.jpg,amount cabbage surprise bit I able finish everything I get whole set tasty first time miso soup pretty good Walked Sunday evening around get seat bar refreshing good amount spiciness bad day bad cut SO many friend recommend place ala order original berkshire katsu crunchy
Donburiya,5,$$,'New York,Japanese,436,https://s3-media1.fl.yelpcdn.com/bphoto/TiU8jeoZRUwvG4lN7Wlrig/o.jpg,spot become staple whenever I find around Central Park I first find place right spikeball session Sheep Meadow A chicken karaage tasty medium small piece oyako really bland tasteless This place best casual Japanese restaurant I I love Usually super specialized place serve
Sanmiwago,4,,'Ste 3',Chinese,43,https://s3-media1.fl.yelpcdn.com/bphoto/TyTcGmWu9nmHdaG1NbvEPA/o.jpg,I fan Kimchi get kimchi dumpling order amaze Not greasy along thin crispy skin golden brown bottom The z Pork Dumplings pretty spicy One order contain dumpling come free egg drop soup weekday The heat build eat Stopped Sanmiwago arrive city think I get plate dumpling tide
Towa,4,$$$,'New York,Japanese,69,https://s3-media4.fl.yelpcdn.com/bphoto/BOoLPUB53FHS6mS3yNl6yw/o.jpg,friend make reservation Towa great experience Server attentive start finish I personally think omakase menu bit awkward Although reservation la carte menu dining room hostess keep ask want sit This new restaurant come opt normal din v omakase drink order solid juice like
ICHIRAN - Times Square,5,$$,'New York,Ramen,770,https://s3-media1.fl.yelpcdn.com/bphoto/rraxRhEHzSCMPznhFf075g/o.jpg,My friend I go short trip NY I put Ichiran itinerary I bum thinking would time try Ichiran thankfully expensive quick good location mean get mob office worker tourist week Ambience worth wait wow Super unique way experience Japanese ramen Delicious balance A
Los Tacos No.1,4,$,'New York,Tacos,2676,https://s3-media4.fl.yelpcdn.com/bphoto/5wEe4FCwda16knmBHSsX0Q/o.jpg,good juicy never make spicy say time still add spice inside J I eat Just want post gluten free update The flour corn tortilla grilled together care cross V Long line move taco corn tortilla one best cactus taco ive pack taco
Bar Camillo,5,,'Brooklyn,Italian,47,https://s3-media1.fl.yelpcdn.com/bphoto/cVS8bc9v9IUJq8DUGeXBSA/o.jpg,A true hidden gem Brooklyn A friend reccomended go place I follow lead It great quiet atmosphere make perfect B spot neighborhood nice interior covered backyard well The ambience casual pleasant music right volume I drink I love Bedstuy area lend ambience bar The bartender knowledgeable allow sample
The Flatiron Room - Murray Hill,5,$$$,'New York,American (New),498,https://s3-media3.fl.yelpcdn.com/bphoto/8bLVqwAl3WvcKfDD9MOCMA/o.jpg,night Great service Atmosphere elegant lot fun Food drink great recommend Fine ambience service entertainment food spot big thank waiter attentive This review start intriguing recommendation Melville Glenn K Yelp black elite On recommendation I grab date
Little Ways,5,,'New York,American (Traditional),61,https://s3-media3.fl.yelpcdn.com/bphoto/v2rBDjxrDa_z4jMBt7OZvQ/o.jpg,friend Friday night around great time We sit stair enjoy fry lot cocktail Then B Soho vibe surprisingly friendly staff Soho Burger outstanding still glass happy hour white B A perfect dinner option city Tried spot go city day soho We happy atmosphere seating
Thai Holic,5,$$,'Brooklyn,Thai,537,https://s3-media4.fl.yelpcdn.com/bphoto/Sb11nywrZVoA4e6SncAXCg/o.jpg,This place minute walk always worth short trek matter hungry I Menu extensive lot great awesome crab fry rice portion super I eat three time fried holic wing really place super cute And delicious I come lunch They lunch special depending protein pick The size
Momofuku Noodle Bar - Uptown,3,$$,'Third Floor',American (New),537,https://s3-media4.fl.yelpcdn.com/bphoto/h08ukV9YwJXhQBT2kvCCIg/o.jpg,across board Momofuku never disappoints We reservation wait min seat bar The Monday Noodle Bar ramen noodle restaurant It locate third floor Time Warner I wait try David Chang NY Momofuku restaurant long time finally get chance Sadly I underwhelmed food I
De Mole,4,,'Brooklyn,Mexican,245,https://s3-media1.fl.yelpcdn.com/bphoto/pkungMeCPUImTcI3Sy4Q9w/o.jpg,bottomless brunch amaze drink include food hour feel like nonstop flavor food De Mole definitely fun spot Williamsburg recognize location outside easily red J way little spot meet colleague lunch I town It turn tail end restaurant week
Golden Diner,4,$$,'New York,Diners,367,https://s3-media1.fl.yelpcdn.com/bphoto/w4JKFCPQSW4vMDz-Q4SPmA/o.jpg,brunch great This place combine old school diner vibe New School Asian influence quite example I love lil spot right underneath manhattan bridge It loud standing outside hopefully outdoor seating insulated Reservations run classic diner Lower East Side interior caught eye antique lamp design We order Chicken Katsu Club I call
Spaghetti Incident,3,$$,'New York,Italian,648,https://s3-media4.fl.yelpcdn.com/bphoto/p5gt4VvPJnobk0HpF53Ong/o.jpg,husband I eat last minute dinner We call able get reservation wait minute get come find fresh pasta fresh pasta serve cute little casual cozy spot go cheaper end fresh pasta definitely spaghetti incident sure good one though I come specifically try bucatini Amatriciana disappoint
Junior's Restaurant,4,$$,'New York,Bakeries,5632,https://s3-media3.fl.yelpcdn.com/bphoto/SnBx8QkJfCb6-4mcQYjkQA/o.jpg,tradition never disappoint We come every time visit city Comfort food dessert food tasty hot enough I however appreciate filthy handicap bathroom feces toilet even I report Stopped late night I sweet tooth try infamous cheesecake everyone tell simple delicious nicely plat A
Kuu Ramen,5,$$,'New York,Ramen,815,https://s3-media1.fl.yelpcdn.com/bphoto/V53Pgx8EOsiMIYIsOvoYSw/o.jpg,Cute spot Small wait long I like plastic divider since table close together nori fry I recently visit Kuu Ramen New York blow away delicious food cozy atmosphere The ramen best I ever place awesome food Everything great across board Highly recommend check A good amount fill
P.J. Clarke's,3,$$,'New York,American (Traditional),675,https://s3-media1.fl.yelpcdn.com/bphoto/MDhoSFThY1im88K0cOxnDg/o.jpg,Clarke Hudson roomy restaurant classic feel location open original Midtown one found Ambiance service get star restaurant food overprice bland order warm bread butter bread even nothing else open Day PJ It I would describe fine There nothing particularly interest
